Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
20,,Wed Sep 09 16:44:55 PDT 2020,BasicMainModelFactory.java,1599695095578,4021,4021,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,[]
21,,Wed Sep 09 16:44:59 PDT 2020,BasicMainModelFactory.java,1599695099603,2904,2904,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,[]
22,,Wed Sep 09 16:45:02 PDT 2020,BasicMainModelFactory.java,1599695102511,11872,0,(I)18,1.0,0.0,0.0,0.0,0.0,0.0,1.6363636363636365,0.0,0.0,0.0,0.0,0.0,1.6363636363636365,0.0,[]
23,,Wed Sep 09 16:45:14 PDT 2020,BasicMainModelFactory.java,1599695114573,4889,4889,(I)1(F)4(I)20,0.84,0.0,0.0,16.0,0.0,0.0,6.25,0.0,0.0,1.0,0.0,0.0,5.25,0.0,[]
24,,Wed Sep 09 16:45:19 PDT 2020,BasicMainModelFactory.java,1599695119462,33695,0,(I)5(R)4(I)5(R)4(I)5,0.6521739130434783,0.0,0.0,0.0,0.0,0.0,0.696969696969697,0.0,0.0,0.0,0.0,0.24242424242424243,0.45454545454545453,0.0,[]
25,,Wed Sep 09 16:45:54 PDT 2020,BasicMainModelFactory.java,1599695154513,11000,0,(I)11(R)2(I)10(R)1,0.875,0.0,0.0,0.0,0.0,0.0,2.1818181818181817,0.0,0.0,0.0,0.0,0.2727272727272727,1.9090909090909092,0.0,[]
26,,Wed Sep 09 16:46:05 PDT 2020,BasicMainModelFactory.java,1599695165619,13961,0,(R)1(I)11(R)2(I)11,0.88,0.0,0.0,0.0,0.0,0.0,1.9230769230769231,0.0,0.0,0.0,0.0,0.23076923076923078,1.6923076923076923,0.0,[]
27,,Wed Sep 09 16:46:19 PDT 2020,BasicMainModelFactory.java,1599695179581,3628,3628,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,[]
28,,Wed Sep 09 16:46:23 PDT 2020,BasicMainModelFactory.java,1599695183211,2404,2404,(I)5(R)6(I)14,0.76,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,3.0,9.5,0.0,[]
29,,Wed Sep 09 16:46:25 PDT 2020,BasicMainModelFactory.java,1599695185722,13443,0,(I)21(R)3,0.875,0.0,0.0,0.0,0.0,0.0,1.8461538461538463,0.0,0.0,0.0,0.0,0.23076923076923078,1.6153846153846154,0.0,[]
30,,Wed Sep 09 16:46:46 PDT 2020,BasicMainModelFactory.java,1599695206052,97884,0,(I)2(R)1(I)3(F)6(R)1(I)3(F)1,0.47058823529411764,0.0,0.0,41.17647058823529,0.0,0.0,0.17525773195876287,0.0,0.0,0.07216494845360824,0.0,0.020618556701030927,0.08247422680412371,0.0,[]
31,,Wed Sep 09 16:48:25 PDT 2020,BasicMainModel.java,1599695305215,11460,0,(I)1(F)1(I)2(R)1(I)1(R)1(I)12,0.8421052631578947,0.0,0.0,5.263157894736842,0.0,0.0,1.7272727272727273,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,1.4545454545454546,0.0,[]
32,,Wed Sep 09 16:48:36 PDT 2020,BasicMainModel.java,1599695316774,5606,5606,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,[]
33,,Wed Sep 09 16:48:44 PDT 2020,BasicMainModel.java,1599695324154,8393,8393,(I)2(R)11(I)2(R)4(I)1(R)1(I)1,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,2.0,0.75,0.0,[]
34,,Wed Sep 09 16:48:53 PDT 2020,BasicMainModel.java,1599695333144,3389,3389,(I)13(R)1(I)11,0.96,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,8.0,0.0,[]
35,,Wed Sep 09 16:48:56 PDT 2020,BasicMainModel.java,1599695336629,2055,2055,(I)8(R)1(I)14(R)1(I)1,0.92,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,1.0,11.5,0.0,[]
36,,Wed Sep 09 16:48:58 PDT 2020,BasicMainModel.java,1599695338844,3227,3227,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
37,,Wed Sep 09 16:49:02 PDT 2020,BasicMainModel.java,1599695342364,1413,1413,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
38,,Wed Sep 09 16:49:03 PDT 2020,BasicMainModel.java,1599695343845,4445,4445,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,[]
39,,Wed Sep 09 16:49:08 PDT 2020,BasicMainModel.java,1599695348473,901,901,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
40,,Wed Sep 09 16:49:09 PDT 2020,BasicMainModel.java,1599695349578,2867,2867,(I)22(R)1(I)2,0.96,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.5,12.0,0.0,[]
41,,Wed Sep 09 16:49:12 PDT 2020,BasicMainModel.java,1599695352645,1890,1890,(I)4(R)5(I)4(R)1(I)6(R)5,0.56,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,[]
42,,Wed Sep 09 16:49:14 PDT 2020,BasicMainModel.java,1599695354651,676,676,(R)4(I)15(R)4(I)1,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
43,,Wed Sep 09 16:49:15 PDT 2020,BasicMainModel.java,1599695355477,11532,0,(I)18(R)1(I)6,0.96,0.0,0.0,0.0,0.0,0.0,2.272727272727273,0.0,0.0,0.0,0.0,0.09090909090909091,2.1818181818181817,0.0,[]
44,,Wed Sep 09 16:49:27 PDT 2020,BasicMainModel.java,1599695367024,4531,4531,(I)4(R)2(I)1(R)2(I)16,0.84,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,1.0,5.25,0.0,[]
45,,Wed Sep 09 16:49:31 PDT 2020,BasicMainModel.java,1599695371726,-2851,-2851,(I)16(R)1(I)1(R)2(I)5,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
46,,Wed Sep 09 16:49:28 PDT 2020,BasicMainModel.java,1599695368975,42290,0,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,0.5952380952380952,0.0,0.0,0.0,0.0,0.0,0.5952380952380952,0.0,[]
47,,Wed Sep 09 16:50:11 PDT 2020,BasicMainModel.java,1599695411417,113,113,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
48,,Wed Sep 09 16:50:11 PDT 2020,BasicMainModel.java,1599695411699,6619,6619,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,[]
49,,Wed Sep 09 16:50:18 PDT 2020,BasicMainModelFactory.java,1599695418408,12477,0,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,[]
50,,Wed Sep 09 16:50:30 PDT 2020,BasicMainModel.java,1599695430988,9055,9055,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,2.4444444444444446,0.0,0.0,0.0,0.0,0.0,2.4444444444444446,0.0,[]
51,,Wed Sep 09 16:50:40 PDT 2020,BasicMainModel.java,1599695440706,7368,7368,(I)3(R)1(I)8(R)1(I)11,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,0.0,0.0,0.0,0.2857142857142857,3.142857142857143,0.0,[]
52,,Wed Sep 09 16:50:48 PDT 2020,BasicMainModel.java,1599695448176,982,982,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
53,,Wed Sep 09 16:50:49 PDT 2020,BasicMainModel.java,1599695449238,884,884,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
54,,Wed Sep 09 16:50:50 PDT 2020,BasicMainModel.java,1599695450265,12649,0,(I)16(R)2(I)7,0.92,0.0,0.0,0.0,0.0,0.0,2.0833333333333335,0.0,0.0,0.0,0.0,0.16666666666666666,1.9166666666666667,0.0,[]
55,,Wed Sep 09 16:51:03 PDT 2020,BasicMainModel.java,1599695463036,3,3,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
56,,Wed Sep 09 16:51:03 PDT 2020,BasicMainModel.java,1599695463128,2688,2688,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
57,,Wed Sep 09 16:51:05 PDT 2020,BasicMainModel.java,1599695465875,2425,2425,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,[]
58,,Wed Sep 09 16:51:08 PDT 2020,BasicMainModel.java,1599695468372,17612,0,(I)12(R)1(I)1(R)1(I)10,0.92,0.0,0.0,0.0,0.0,0.0,1.4705882352941178,0.0,0.0,0.0,0.0,0.11764705882352941,1.3529411764705883,0.0,[]
59,,Wed Sep 09 16:51:26 PDT 2020,BasicMainModel.java,1599695486402,4418,4418,(I)2(R)1(I)1(R)1(I)16(R)1(I)3,0.88,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.75,5.5,0.0,[]
60,,Wed Sep 09 16:51:31 PDT 2020,BasicMainModel.java,1599695491005,4225,4225,(I)9(R)1(I)1(R)3(I)3(R)2(I)6,0.76,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,1.5,4.75,0.0,[]
61,,Wed Sep 09 16:51:35 PDT 2020,BasicMainModel.java,1599695495297,-831,-831,(I)12(R)1(I)2(R)3(I)3(R)2(I)2,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
62,,Wed Sep 09 16:51:34 PDT 2020,BasicMainModel.java,1599695494558,17261,0,(I)8(R)1(I)1(R)6(I)9,0.72,0.0,0.0,0.0,0.0,0.0,1.4705882352941178,0.0,0.0,0.0,0.0,0.4117647058823529,1.0588235294117647,0.0,[]
63,,Wed Sep 09 16:51:51 PDT 2020,BasicMainModel.java,1599695511823,5223,5223,(I)19(R)2(I)4,0.92,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.4,4.6,0.0,[]
64,,Wed Sep 09 16:51:57 PDT 2020,BasicMainModel.java,1599695517161,2,2,(I)2(R)3(I)13(R)2(I)5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
65,,Wed Sep 09 16:51:57 PDT 2020,BasicMainModel.java,1599695517310,1696,1696,(I)1(R)3(I)21,0.88,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,[]
66,,Wed Sep 09 16:51:59 PDT 2020,BasicMainModel.java,1599695519009,7654,7654,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,[]
67,,Wed Sep 09 16:52:06 PDT 2020,BasicMainModel.java,1599695526854,11753,0,(I)15(R)1(I)7,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,2.090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,2.0,0.0,[]
68,,Wed Sep 09 16:52:18 PDT 2020,BasicMainModel.java,1599695538873,159,159,(R)1(I)1(F)2(I)15(R)1(I)3(R)1(I)1,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
69,,Wed Sep 09 16:53:18 PDT 2020,BasicMainModel.java,1599695598870,6292,6292,(I)5(R)4(I)15,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.6666666666666666,3.3333333333333335,0.0,[]
70,,Wed Sep 09 16:53:25 PDT 2020,BasicMainModel.java,1599695605165,3598,3598,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,[]
71,,Wed Sep 09 16:53:28 PDT 2020,BasicMainModel.java,1599695608767,3370,3370,(I)15(R)2(I)8,0.92,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.6666666666666666,7.666666666666667,0.0,[]
72,,Wed Sep 09 16:53:32 PDT 2020,BasicMainModel.java,1599695612224,2468,2468,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,[]
73,,Wed Sep 09 16:53:34 PDT 2020,BasicMainModel.java,1599695614814,2884,2884,(I)22(R)1,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.5,11.0,0.0,[]
74,,Wed Sep 09 16:53:37 PDT 2020,BasicMainModel.java,1599695617703,10758,0,(R)1(I)2(R)1(I)10(R)6(I)3,0.6521739130434783,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.8,1.5,0.0,[]
75,,Wed Sep 09 16:53:48 PDT 2020,BasicMainModel.java,1599695628665,139,139,(I)5(R)1(I)8(R)6(I)5,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
76,,Wed Sep 09 16:53:48 PDT 2020,BasicMainModel.java,1599695628992,14621,0,(I)10(R)1(I)1(R)2(I)3(R)3(I)5,0.76,0.0,0.0,0.0,0.0,0.0,1.7857142857142858,0.0,0.0,0.0,0.0,0.42857142857142855,1.3571428571428572,0.0,[]
77,,Wed Sep 09 16:54:04 PDT 2020,BasicMainModel.java,1599695644784,11367,0,(I)6(R)1(I)5(R)1(I)8(R)1(I)1,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,2.090909090909091,0.0,0.0,0.0,0.0,0.2727272727272727,1.8181818181818181,0.0,[]
78,,Wed Sep 09 16:54:16 PDT 2020,BasicMainModel.java,1599695656309,874,874,(I)7(R)1(I)4(R)1(I)7(R)1(I)4,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
79,,Wed Sep 09 16:54:19 PDT 2020,BasicMainModel.java,1599695659690,3307,3307,(R)1(I)11(R)1(I)12,0.92,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.6666666666666666,7.666666666666667,0.0,[]
80,,Wed Sep 09 16:54:22 PDT 2020,BasicMainModel.java,1599695662990,19120,0,(I)2(R)7(I)4(R)1(I)5,0.5789473684210527,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.42105263157894735,0.5789473684210527,0.0,[]
81,,Wed Sep 09 16:54:42 PDT 2020,BasicMainModel.java,1599695682242,28620,0,(I)1(F)1(R)2(F)1(I)10(R)3(I)1(R)2,0.5714285714285714,0.0,0.0,9.523809523809524,0.0,0.0,0.75,0.0,0.0,0.07142857142857142,0.0,0.25,0.42857142857142855,0.0,[]
82,,Wed Sep 09 16:55:10 PDT 2020,BasicMainModelFactory.java,1599695710983,23785,0,(R)3(I)17,0.85,0.0,0.0,0.0,0.0,0.0,0.8695652173913043,0.0,0.0,0.0,0.0,0.13043478260869565,0.7391304347826086,0.0,[]
83,,Wed Sep 09 16:55:35 PDT 2020,BasicMainModelFactory.java,1599695735101,5646,5646,(I)12(R)2(I)6,0.9,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.4,3.6,0.0,[]
84,,Wed Sep 09 16:55:41 PDT 2020,BasicMainModelFactory.java,1599695741045,16385,0,(I)17,1.0,0.0,0.0,0.0,0.0,0.0,1.0625,0.0,0.0,0.0,0.0,0.0,1.0625,0.0,[]
85,,Wed Sep 09 16:55:57 PDT 2020,BasicMainModelFactory.java,1599695757445,5399,5399,(I)17(R)1(I)1,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.2,3.6,0.0,[]
86,,Wed Sep 09 16:56:03 PDT 2020,BasicMainModelFactory.java,1599695763068,73038,0,(I)6(R)1(I)7(F)2(I)2(F)2(I)3,0.782608695652174,0.0,0.0,17.391304347826086,0.0,0.0,0.3150684931506849,0.0,0.0,0.0547945205479452,0.0,0.0136986301369863,0.2465753424657534,0.0,[]
87,,Wed Sep 09 16:56:20 PDT 2020,DerivingMainModel.java,1599695780062,93628,0,(I)2(R)1(I)3(F)1(R)1(I)1(F)1(R)1(I)6(F)2,0.631578947368421,0.0,0.0,21.052631578947366,0.0,0.0,0.20430107526881722,0.0,0.0,0.043010752688172046,0.0,0.03225806451612903,0.12903225806451613,0.0,[]
88,,Wed Sep 09 16:57:53 PDT 2020,IModel.java,1599695873805,21368,0,(F)2(I)15,0.8823529411764706,0.0,0.0,11.76470588235294,0.0,0.0,0.8095238095238095,0.0,0.0,0.09523809523809523,0.0,0.0,0.7142857142857143,0.0,[]
89,,Wed Sep 09 16:58:15 PDT 2020,IModel.java,1599695895505,2818,2818,(I)18(R)2(I)5,0.92,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,1.0,11.5,0.0,[]
90,,Wed Sep 09 16:58:18 PDT 2020,IModel.java,1599695898324,3376,3376,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,[]
91,,Wed Sep 09 16:58:21 PDT 2020,IModel.java,1599695901701,3236,3236,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
92,,Wed Sep 09 16:58:25 PDT 2020,IModel.java,1599695905042,2888,2888,(I)12(R)2(I)10,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,[]
93,,Wed Sep 09 16:58:27 PDT 2020,BasicMainModel.java,1599695907981,34661,0,(I)21(F)1(I)1(F)1,0.9166666666666666,0.0,0.0,8.333333333333332,0.0,0.0,0.7058823529411765,0.0,0.0,0.058823529411764705,0.0,0.0,0.6470588235294118,0.0,[]
94,,Wed Sep 09 16:59:06 PDT 2020,BasicMainModel.java,1599695946813,3193,3193,(I)8(R)3(I)13,0.875,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,[]
95,,Wed Sep 09 16:59:10 PDT 2020,BasicMainModel.java,1599695950166,14145,0,(I)2(R)3(I)20,0.88,0.0,0.0,0.0,0.0,0.0,1.7857142857142858,0.0,0.0,0.0,0.0,0.21428571428571427,1.5714285714285714,0.0,[]
96,,Wed Sep 09 16:59:24 PDT 2020,BasicMainModel.java,1599695964448,-11190,-11190,(I)21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
97,,Wed Sep 09 16:59:13 PDT 2020,BasicMainModel.java,1599695953494,20974,0,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,1.25,0.0,[]
98,,Wed Sep 09 16:59:34 PDT 2020,BasicMainModel.java,1599695974476,5829,5829,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,[]
99,,Wed Sep 09 16:59:40 PDT 2020,BasicMainModel.java,1599695980444,23907,0,(I)16,1.0,0.0,0.0,0.0,0.0,0.0,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,0.6956521739130435,0.0,[]
100,,Wed Sep 09 17:00:06 PDT 2020,BasicMainModel.java,1599696006058,23763,0,(I)13(R)1(I)3(R)1(I)5(R)1(I)1,0.88,0.0,0.0,0.0,0.0,0.0,1.0869565217391304,0.0,0.0,0.0,0.0,0.13043478260869565,0.9565217391304348,0.0,[]
101,,Wed Sep 09 17:00:08 PDT 2020,IModel.java,1599696008274,65294,0,(R)3(I)4(R)1(I)3(R)1(I)1(F)2,0.5333333333333333,0.0,0.0,13.333333333333334,0.0,0.0,0.23076923076923078,0.0,0.0,0.03076923076923077,0.0,0.07692307692307693,0.12307692307692308,0.0,[]
102,,Wed Sep 09 17:01:14 PDT 2020,BasicMainModel.java,1599696074872,9708,9708,(I)21,1.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,[]
103,,Wed Sep 09 17:01:24 PDT 2020,BasicMainModel.java,1599696084662,5603,5603,(I)2(R)1(I)12(R)1(I)8,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.4,4.4,0.0,[]
104,,Wed Sep 09 17:01:30 PDT 2020,BasicMainModel.java,1599696090430,17073,0,(I)19(R)2(I)1,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,1.2941176470588236,0.0,0.0,0.0,0.0,0.11764705882352941,1.1764705882352942,0.0,[]
105,,Wed Sep 09 17:01:48 PDT 2020,IModel.java,1599696108171,21313,0,(I)5(F)1(I)5(R)2(I)2(F)1,0.75,0.0,0.0,12.5,0.0,0.0,0.7619047619047619,0.0,0.0,0.09523809523809523,0.0,0.09523809523809523,0.5714285714285714,0.0,[]
106,,Wed Sep 09 17:02:09 PDT 2020,IModel.java,1599696129521,28549,0,(I)21,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,[]
107,,Wed Sep 09 17:02:38 PDT 2020,IModel.java,1599696158265,14032,0,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,1.6428571428571428,0.0,0.0,0.0,0.0,0.0,1.6428571428571428,0.0,[]
